user_id,file_id,rating,combo_ALL__pred,n_sentences,n_tokens,sentence_length,n_sentences_r,n_words_r,n_chars_r,syllables,polysyllables,words_per_sentence,syllables_per_word,chars_per_word,polysyllable_rate,flesch_reading_ease,fk_grade_level,gunning_fog,smog_index,ari,coleman_liau,tokens,types,ttr,rttr,cttr,herdan_c,maas_a2,yules_k,mtld,hapax_ratio,dis_legomena_ratio,avg_word_len,token_count,sentence_count,pos_prop_NOUN,pos_prop_PROPN,pos_prop_PRON,pos_prop_VERB,pos_prop_AUX,pos_prop_ADJ,pos_prop_ADV,pos_prop_ADP,pos_prop_DET,pos_prop_CCONJ,pos_prop_SCONJ,pos_prop_PART,pos_prop_NUM,pos_prop_INTJ,pos_prop_SYM,pos_prop_X,pos_prop_PUNCT,content_vs_function_ratio,pronoun_ratio,verbs_per_sentence,pos_entropy,avg_tree_depth,max_tree_depth,std_tree_depth,avg_dep_distance,root_children_mean,token_count_ner,entity_count,entity_density,unique_entity_types,entity_label_entropy,avg_entity_length_tokens,ent_count_PERSON,ent_count_ORG,ent_count_GPE,ent_count_LOC,ent_count_NORP,ent_count_FAC,ent_count_EVENT,ent_count_WORK_OF_ART,ent_count_LAW,ent_count_LANGUAGE,ent_count_PRODUCT,ent_count_DATE,ent_count_TIME,ent_count_PERCENT,ent_count_MONEY,ent_count_QUANTITY,ent_count_ORDINAL,ent_count_CARDINAL,vader_compound,vader_pos,vader_neu,vader_neg,tb_polarity,tb_subjectivity,disc_token_count,total_connectives,connective_density_per_100w,unique_connectives,connective_entropy,count_temporal,count_comparison,count_cause,count_expansion,density_temporal,density_comparison,density_cause,density_expansion,enumeration_count,avg_connective_position,unique_entities,avg_entities_per_sent,entity_continuity,entity_introductions,role_transitions,grid_density,cosine_sim,q_norm,r_norm,norm_gap,avg_logprob,ppl,proportion_top10,proportion_top100,proportion_top1000,proportion_over1000,mean_rank,median_rank,rank_entropy,n_pred_tokens,nli_mean_entail,nli_mean_contra,nli_max_contra,nli_frac_entail_gt50,nli_frac_contra_gt50,nli_pairs_evaluated,nli_r_to_q_entail,nli_q_to_r_entail,nli_r_to_q_contra,nli_q_to_r_contra,n_sentences_resp,ll_orig,mean_ll_pert,std_ll_pert,curvature_z,n_perturb_used
50,1,5.0,2.88,5.0,463.0,360.0,6.0,297.0,1446.0,451.0,33.0,49.5,1.5185,4.8687,0.1111,28.1258,21.6335,24.2444,16.5267,26.2515,12.2299,360.0,146.0,0.4056,7.6949,5.4411,0.8467,0.026,177.7778,40.857,0.6301,0.1575,4.2694,463.0,5.0,0.2117,0.2181,0.0022,0.0454,0.0043,0.0518,0.0022,0.0281,0.013,0.0216,0.0043,0.0022,0.1382,0.0,0.0194,0.0302,0.2073,7.0,0.0022,4.6,2.9762,5.6,10.0,2.245,5.8985,4.6,463.0,66.0,0.1425,3.0,0.9998,1.4697,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,51.0,0.9874,0.127,0.85,0.022,0.2311,0.6745,360.0,9.0,2.5,4.0,1.3516,1.0,5.0,0.0,3.0,0.2778,1.3889,0.0,0.8333,0.0,0.6801,82.0,40.0,0.3293,0.6707,0.0847,0.4878,0.7097,1.0,1.0,0.0,-2.9141,18.4323,0.0195,0.3249,0.7996,0.2004,1050.5973,241.0,3.5544,514.0,0.0389,0.4691,0.9962,0.0,0.5,10.0,0.4737,0.1497,0.1197,0.0119,6.0,-2.8771,-3.4332,0.1049,5.3033,6.0
51,1,4.0,3.85,7.0,487.0,423.0,6.0,334.0,1577.0,466.0,26.0,55.6667,1.3952,4.7216,0.0778,32.2986,22.5835,25.3804,15.0211,28.6419,11.431,423.0,147.0,0.3475,7.1474,5.054,0.8252,0.0289,270.2748,35.1397,0.585,0.1837,4.0496,487.0,7.0,0.2012,0.2793,0.0103,0.0657,0.0,0.0246,0.0021,0.0945,0.0041,0.0144,0.0021,0.0062,0.191,0.0,0.0062,0.0,0.0986,4.3594,0.0103,4.5714,2.7918,6.8571,16.0,4.0507,3.2069,3.5714,487.0,105.0,0.2156,8.0,1.9124,1.6762,14.0,18.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,59.0,0.9881,0.11,0.874,0.016,0.028,0.4829,423.0,4.0,0.9456,1.0,-0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.9456,0.0,0.4987,100.0,34.1429,0.41,0.59,0.1942,0.3414,0.5736,1.0,1.0,0.0,-2.9478,19.0647,0.0522,0.3129,0.6835,0.3165,1708.6709,313.0,3.9013,556.0,0.0629,0.4478,0.9986,0.0,0.5,10.0,0.8715,0.1176,0.0506,0.0059,6.0,-2.8378,-3.3479,0.0716,7.1253,6.0
52,1,4.0,4.05,7.0,480.0,330.0,3.0,301.0,1650.0,480.0,34.0,100.3333,1.5947,5.4817,0.113,-29.9136,42.3573,44.6516,22.3611,54.5556,16.1375,330.0,174.0,0.5273,9.5784,6.7729,0.8896,0.019,81.1754,135.492,0.6207,0.2011,5.1909,480.0,7.0,0.1938,0.325,0.0062,0.0396,0.0062,0.0354,0.0062,0.0125,0.0125,0.0146,0.0021,0.0021,0.0875,0.0,0.0208,0.0021,0.2333,10.6667,0.0062,3.1429,2.6946,6.5714,11.0,2.4411,4.0579,5.2857,480.0,79.0,0.1646,8.0,2.2094,1.7722,13.0,15.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,35.0,0.9403,0.082,0.882,0.036,0.0211,0.4253,330.0,4.0,1.2121,2.0,0.8113,0.0,1.0,0.0,3.0,0.0,0.303,0.0,0.9091,0.0,0.1679,124.0,36.0,0.4032,0.5968,0.0547,0.2903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1,5.0,4.94,10.0,612.0,430.0,3.0,376.0,2015.0,580.0,43.0,125.3333,1.5426,5.359,0.1144,-50.8783,51.4921,54.7078,24.7572,66.4778,15.475,430.0,226.0,0.5256,10.8987,7.7065,0.8939,0.0175,77.0146,105.9383,0.6416,0.1858,4.907,612.0,10.0,0.2304,0.2696,0.0082,0.0539,0.0033,0.0441,0.0065,0.0212,0.0033,0.0065,0.0065,0.0033,0.1078,0.0,0.0114,0.0016,0.2222,11.5625,0.0082,3.5,2.7392,7.0,11.0,2.6077,3.71,5.5,612.0,117.0,0.1912,8.0,2.1964,1.6923,27.0,19.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,1.0,0.0,50.0,0.9921,0.134,0.83,0.036,0.0931,0.4053,430.0,6.0,1.3953,3.0,1.4591,0.0,3.0,1.0,2.0,0.0,0.6977,0.2326,0.4651,0.0,0.0634,146.0,31.1,0.3836,0.6164,0.1333,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1,5.0,4.76,62.0,1080.0,728.0,54.0,654.0,3615.0,1103.0,101.0,12.1111,1.6865,5.5275,0.1544,51.8606,9.0346,11.0218,10.9419,10.6602,14.2578,728.0,284.0,0.3901,10.5257,7.4428,0.8572,0.0217,71.7003,124.641,0.5493,0.1937,5.1786,1080.0,62.0,0.3037,0.0824,0.0056,0.0639,0.0037,0.063,0.0083,0.0333,0.0222,0.0296,0.0028,0.0083,0.0843,0.0019,0.0111,0.0,0.2759,4.9386,0.0056,1.1774,2.8721,4.6935,10.0,2.1671,2.8444,3.7742,1080.0,101.0,0.0935,10.0,2.1611,1.8911,8.0,8.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,34.0,0.0,0.0,0.0,1.0,42.0,0.9974,0.142,0.818,0.039,0.2002,0.5069,728.0,22.0,3.022,2.0,0.2668,1.0,0.0,0.0,21.0,0.1374,0.0,0.0,2.8846,1.0,0.5642,160.0,6.8226,0.4625,0.5375,0.2091,0.0426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1,4.0,4.19,39.0,1563.0,1084.0,9.0,987.0,5258.0,1555.0,98.0,109.6667,1.5755,5.3273,0.0993,-37.7624,45.7707,47.8383,21.9802,58.4947,15.2543,1084.0,368.0,0.3395,11.1772,7.9035,0.8454,0.0221,82.294,79.6703,0.5163,0.1875,5.0009,1563.0,39.0,0.2412,0.2124,0.009,0.0531,0.0032,0.0358,0.0032,0.0422,0.0096,0.0122,0.0013,0.0038,0.1248,0.0,0.0122,0.0006,0.2354,6.7165,0.009,2.2564,2.8081,5.5641,14.0,2.5298,2.8703,3.7179,1563.0,229.0,0.1465,8.0,2.0032,1.559,44.0,33.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,1.0,0.0,0.0,121.0,0.9862,0.066,0.893,0.041,0.0224,0.3306,1084.0,16.0,1.476,4.0,1.0613,2.0,2.0,0.0,12.0,0.1845,0.1845,0.0,1.107,0.0,0.3864,250.0,18.5385,0.508,0.492,0.1987,0.0742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1,4.0,3.98,5.0,609.0,378.0,3.0,343.0,1806.0,515.0,27.0,114.3333,1.5015,5.2653,0.0787,-36.2367,46.7172,48.882,20.2673,60.5363,14.9011,378.0,185.0,0.4894,9.5154,6.7284,0.8796,0.0203,117.4379,107.3774,0.6324,0.2108,5.1058,609.0,5.0,0.243,0.2102,0.0066,0.046,0.0033,0.0427,0.0033,0.0197,0.0049,0.0148,0.0016,0.0033,0.1051,0.0,0.0542,0.0099,0.2315,10.0606,0.0066,6.0,2.8746,7.2,15.0,3.9192,3.6763,3.6,609.0,73.0,0.1199,9.0,1.8984,1.7534,5.0,8.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,45.0,0.9493,0.086,0.87,0.044,0.1541,0.4697,378.0,3.0,0.7937,2.0,0.9183,0.0,1.0,0.0,2.0,0.0,0.2646,0.0,0.5291,0.0,0.3405,123.0,56.0,0.3659,0.6341,0.0764,0.4553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,1,4.0,4.03,77.0,923.0,687.0,74.0,668.0,3429.0,1083.0,88.0,9.027,1.6213,5.1332,0.1317,60.5142,7.0614,8.8803,9.3588,7.261,11.1044,687.0,270.0,0.393,10.3011,7.284,0.857,0.0219,128.1016,102.4437,0.6,0.163,5.0349,923.0,77.0,0.3575,0.026,0.0141,0.0737,0.0054,0.0628,0.0011,0.0813,0.039,0.0542,0.0054,0.0065,0.0271,0.0011,0.0011,0.0022,0.2416,2.5316,0.0141,0.9481,2.8029,4.2468,11.0,1.7295,2.6195,3.5325,923.0,37.0,0.0401,7.0,2.5601,1.5676,5.0,1.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,8.0,0.9888,0.074,0.904,0.022,-0.0257,0.4681,687.0,40.0,5.8224,4.0,0.5501,1.0,3.0,0.0,36.0,0.1456,0.4367,0.0,5.2402,0.0,0.4984,154.0,4.7662,0.4221,0.5779,0.2347,0.0309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1,2.0,2.07,3.0,642.0,371.0,1.0,297.0,1595.0,454.0,22.0,297.0,1.5286,5.3704,0.0741,-223.9412,118.2777,121.763,29.9243,152.3644,15.6781,371.0,159.0,0.4286,8.2549,5.8371,0.8568,0.0242,147.6304,52.49,0.6352,0.1384,4.6119,642.0,3.0,0.2414,0.1386,0.0047,0.0452,0.0047,0.0374,0.0047,0.0109,0.0031,0.0047,0.0047,0.0,0.1106,0.0,0.0109,0.0,0.3785,14.2857,0.0047,10.6667,2.5001,9.3333,11.0,1.2472,10.5983,4.6667,642.0,84.0,0.1308,7.0,1.5176,1.2619,3.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,56.0,0.9726,0.083,0.897,0.021,-0.0085,0.4522,371.0,5.0,1.3477,4.0,1.5219,0.0,2.0,1.0,2.0,0.0,0.5391,0.2695,0.5391,0.0,0.3827,99.0,82.3333,0.3939,0.6061,0.027,0.8316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1,3.0,3.21,18.0,1018.0,739.0,3.0,580.0,2892.0,895.0,61.0,193.3333,1.5431,4.9862,0.1052,-119.9449,78.0186,81.5402,28.8893,98.7217,13.3658,739.0,184.0,0.249,6.7685,4.7861,0.7895,0.0319,281.6958,61.21,0.4728,0.1902,4.3018,1018.0,18.0,0.1798,0.3026,0.0029,0.0246,0.001,0.0658,0.0,0.0059,0.002,0.001,0.001,0.001,0.1601,0.0,0.002,0.0,0.2505,38.8667,0.0029,1.4444,2.423,6.6111,14.0,2.8507,3.813,4.8333,1018.0,235.0,0.2308,12.0,2.151,1.5319,30.0,49.0,5.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,13.0,6.0,0.0,0.0,2.0,0.0,121.0,0.8268,0.026,0.967,0.008,0.1224,0.3703,739.0,1.0,0.1353,1.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1353,0.0,0.9771,141.0,27.4444,0.5603,0.4397,0.0283,0.1946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1,4.0,4.26,64.0,2094.0,1524.0,45.0,1336.0,7256.0,2200.0,166.0,29.6889,1.6467,5.4311,0.1243,37.3894,15.4198,16.8456,14.1013,18.9951,15.1381,1524.0,364.0,0.2388,9.3241,6.5932,0.8046,0.0267,72.6176,84.1771,0.3516,0.228,4.9514,2094.0,64.0,0.2708,0.1585,0.011,0.0501,0.0048,0.0673,0.0038,0.0454,0.0201,0.0277,0.0038,0.0033,0.1032,0.0005,0.0053,0.0,0.2245,4.7449,0.011,1.7969,2.9332,5.2188,14.0,2.5585,3.4715,4.5312,2094.0,272.0,0.1299,10.0,2.3262,1.7316,29.0,38.0,7.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,59.0,0.0,1.0,1.0,0.0,114.0,0.9984,0.097,0.87,0.032,0.0723,0.4851,1524.0,51.0,3.3465,7.0,1.2883,19.0,2.0,1.0,29.0,1.2467,0.1312,0.0656,1.9029,0.0,0.532,201.0,14.4062,0.7512,0.2488,0.1789,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1,5.0,4.72,23.0,652.0,495.0,24.0,443.0,2491.0,787.0,86.0,18.4583,1.7765,5.623,0.1941,37.8059,12.5717,15.1486,13.9432,14.2836,15.6598,495.0,249.0,0.503,11.1917,7.9137,0.8893,0.0178,74.7679,84.5758,0.6506,0.1928,5.198,652.0,23.0,0.2224,0.1488,0.0107,0.0598,0.0077,0.0629,0.0061,0.0721,0.0383,0.0261,0.0046,0.0153,0.092,0.0,0.0046,0.0046,0.2239,2.8596,0.0107,1.913,3.1454,5.3913,10.0,2.515,3.4735,4.1739,652.0,67.0,0.1028,8.0,2.4039,2.0149,5.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,1.0,0.0,25.0,0.9964,0.169,0.799,0.032,0.2296,0.539,495.0,15.0,3.0303,4.0,1.2366,1.0,2.0,1.0,11.0,0.202,0.404,0.202,2.2222,0.0,0.5386,128.0,10.8261,0.3125,0.6875,0.2727,0.0846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1,4.0,4.01,11.0,563.0,362.0,8.0,326.0,1776.0,525.0,40.0,40.75,1.6104,5.4479,0.1227,29.2314,19.3056,21.208,15.9032,24.6044,15.507,362.0,194.0,0.5359,10.1964,7.21,0.8941,0.018,63.3375,146.1013,0.6134,0.1856,5.0856,563.0,11.0,0.27,0.1368,0.0142,0.0533,0.0036,0.0426,0.0036,0.0462,0.0107,0.0195,0.0,0.0036,0.0835,0.0,0.0089,0.0018,0.302,5.1818,0.0142,2.9091,2.7791,6.0,12.0,2.4495,3.5853,4.8182,563.0,52.0,0.0924,5.0,1.6255,1.5769,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,31.0,0.9709,0.104,0.851,0.045,-0.1492,0.5333,362.0,6.0,1.6575,3.0,0.9183,2.0,0.0,0.0,4.0,0.5525,0.0,0.0,1.105,0.0,0.1772,120.0,21.5455,0.4167,0.5833,0.1795,0.1795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1,5.0,4.66,56.0,2561.0,1849.0,42.0,1750.0,9522.0,3050.0,323.0,41.6667,1.7429,5.4411,0.1846,17.0976,21.2257,24.0495,18.9715,25.0311,15.4835,1849.0,581.0,0.3142,13.5116,9.5542,0.8461,0.0205,66.3156,194.4107,0.4974,0.1824,5.2358,2561.0,56.0,0.2694,0.1191,0.0094,0.0664,0.0016,0.0738,0.0078,0.0676,0.0336,0.0453,0.0055,0.0098,0.0289,0.0,0.0008,0.0004,0.2608,3.1086,0.0094,3.1071,2.9465,6.1071,13.0,3.1092,3.4586,5.0714,2561.0,121.0,0.0472,13.0,2.8501,2.0496,10.0,21.0,3.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,1.0,17.0,34.0,2.0,0.0,1.0,0.0,23.0,0.9991,0.104,0.859,0.037,0.0578,0.4428,1849.0,98.0,5.3002,9.0,1.2642,11.0,5.0,11.0,71.0,0.5949,0.2704,0.5949,3.8399,0.0,0.4831,339.0,18.1964,0.5015,0.4985,0.325,0.0537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,1,5.0,4.88,20.0,920.0,634.0,17.0,543.0,2927.0,876.0,71.0,31.9412,1.6133,5.3904,0.1308,37.9329,15.9035,18.0067,14.8039,19.9295,14.969,634.0,273.0,0.4306,10.8422,7.6666,0.8694,0.0202,69.8584,83.4685,0.5824,0.1978,4.9338,920.0,20.0,0.2304,0.188,0.0098,0.0696,0.0043,0.0467,0.0076,0.0293,0.0087,0.0174,0.0043,0.0087,0.1261,0.0,0.0239,0.0,0.225,6.5658,0.0098,3.4,2.9622,6.1,11.0,2.6058,3.6033,4.2,920.0,152.0,0.1652,10.0,2.4033,1.7697,27.0,25.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,16.0,0.0,0.0,1.0,0.0,60.0,0.994,0.109,0.855,0.036,0.0937,0.528,634.0,12.0,1.8927,6.0,1.614,2.0,2.0,1.0,7.0,0.3155,0.3155,0.1577,1.1041,0.0,0.2908,154.0,19.7,0.4675,0.5325,0.1542,0.1279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,1,4.0,3.98,4.0,570.0,405.0,3.0,354.0,2003.0,576.0,52.0,118.0,1.6271,5.6582,0.1469,-50.5892,49.63,53.0757,26.9132,64.2201,17.2193,405.0,215.0,0.5309,10.6834,7.5543,0.8945,0.0176,74.0131,115.4883,0.6698,0.1442,5.1654,570.0,4.0,0.207,0.3035,0.007,0.0702,0.0,0.0298,0.0035,0.0246,0.007,0.0088,0.0018,0.0035,0.1035,0.0,0.0105,0.0053,0.214,11.6667,0.007,10.0,2.7013,6.5,9.0,1.8028,5.069,5.0,570.0,78.0,0.1368,9.0,2.1442,1.7692,16.0,17.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,35.0,0.9892,0.121,0.843,0.036,-0.0207,0.4263,405.0,4.0,0.9877,1.0,-0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.9877,0.0,0.0654,144.0,73.75,0.4097,0.5903,0.2384,0.5122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,1,4.0,3.71,5.0,596.0,369.0,3.0,317.0,1722.0,495.0,35.0,105.6667,1.5615,5.4322,0.1104,-32.5208,44.0459,46.6831,22.6418,56.9889,15.8611,369.0,178.0,0.4824,9.2663,6.5523,0.8767,0.0209,96.0627,110.6315,0.6292,0.1854,4.9485,596.0,5.0,0.2383,0.1862,0.0101,0.0554,0.0017,0.047,0.0017,0.0067,0.005,0.0151,0.005,0.0017,0.0973,0.0,0.0185,0.0017,0.3087,11.6667,0.0101,6.8,2.6852,4.8,12.0,3.7094,3.5535,4.4,596.0,76.0,0.1275,7.0,1.9485,1.4868,6.0,19.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,39.0,0.9674,0.092,0.878,0.03,0.0103,0.5272,369.0,7.0,1.897,5.0,1.4488,0.0,3.0,1.0,3.0,0.0,0.813,0.271,0.813,0.0,0.3947,111.0,51.8,0.4595,0.5405,0.1216,0.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,1,4.0,4.1,15.0,674.0,427.0,13.0,374.0,2036.0,587.0,49.0,28.7692,1.5695,5.4439,0.131,44.8529,14.1503,16.7483,14.2201,18.5952,15.181,427.0,208.0,0.4871,10.0658,7.1176,0.8812,0.0196,79.0878,95.162,0.6346,0.149,5.0492,674.0,15.0,0.2285,0.1721,0.0134,0.0608,0.0059,0.0371,0.0045,0.0208,0.0104,0.0119,0.0059,0.003,0.1024,0.0,0.0193,0.0059,0.2982,7.0625,0.0134,3.0,2.8476,5.8,10.0,1.9732,3.4492,4.7333,674.0,75.0,0.1113,8.0,1.7916,1.64,1.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,43.0,0.9792,0.12,0.808,0.073,-0.0293,0.4843,427.0,4.0,0.9368,3.0,1.5,1.0,1.0,0.0,2.0,0.2342,0.2342,0.0,0.4684,0.0,0.0572,124.0,18.6,0.4274,0.5726,0.1419,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,1,4.0,4.21,31.0,923.0,679.0,18.0,589.0,3120.0,974.0,91.0,32.7222,1.6537,5.2971,0.1545,33.7231,16.6847,19.2689,15.974,19.8805,14.4424,679.0,248.0,0.3652,9.5174,6.7298,0.8455,0.0237,89.5799,78.3435,0.496,0.2258,4.7865,923.0,31.0,0.2589,0.1723,0.013,0.0596,0.0054,0.0563,0.0043,0.0455,0.0108,0.0271,0.0033,0.0043,0.0997,0.0,0.0065,0.0,0.2329,5.0396,0.013,1.9355,2.9183,5.1935,9.0,2.1163,3.0218,4.2581,923.0,116.0,0.1257,8.0,2.1493,1.6121,19.0,12.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,8.0,0.0,0.0,0.0,0.0,57.0,0.998,0.163,0.809,0.027,0.0694,0.4805,679.0,20.0,2.9455,4.0,0.8842,3.0,1.0,0.0,16.0,0.4418,0.1473,0.0,2.3564,0.0,0.3653,158.0,13.2258,0.4494,0.5506,0.2778,0.0837,0.6917,1.0,1.0,0.0,-3.2971,27.0337,0.033,0.2978,0.7294,0.2706,1226.4423,289.0,3.894,1031.0,0.1002,0.3111,0.963,0.0,0.2857,14.0,0.333,0.0621,0.1756,0.0351,8.0,-3.2079,-3.6656,0.1329,3.4441,6.0
69,1,4.0,3.82,18.0,887.0,570.0,11.0,483.0,2617.0,790.0,61.0,43.9091,1.6356,5.4182,0.1263,23.8946,20.8348,22.6154,16.5819,26.0444,15.385,570.0,194.0,0.3404,8.1258,5.7458,0.8302,0.0268,131.856,65.3887,0.5103,0.2113,5.0105,887.0,18.0,0.2289,0.1646,0.0147,0.0316,0.0034,0.0496,0.0056,0.0395,0.0068,0.0169,0.0034,0.0079,0.1421,0.0011,0.0451,0.0,0.239,5.1951,0.0147,1.7222,2.9682,6.3333,12.0,2.8868,3.4027,4.5556,887.0,136.0,0.1533,6.0,2.077,1.9632,30.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,0.0,0.0,0.0,54.0,0.9936,0.123,0.828,0.048,0.1968,0.4915,570.0,12.0,2.1053,3.0,0.8167,0.0,1.0,1.0,10.0,0.0,0.1754,0.1754,1.7544,0.0,0.4516,105.0,20.1111,0.6762,0.3238,0.1206,0.1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
